#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
b_bechar;Béchar;Béchar;Béchar;;Béchar;;;;;;;;;x
b_bechar_adj;Bécharian;;bécharer;;;;;;;;;;;x
b_bejaia;Bejaïa;Bejaïa;Bejaïa;;Bejaïa;;;;;;;;;x
b_bejaia_adj;Bejaïan;;bejaïer;;;;;;;;;;;x
b_beni_haoua;Beni Haoua;Beni Haoua;Beni Haoua;;Beni Haoua;;;;;;;;;x
b_beni_haoua_adj;Beni Haouan;;Beni Her;;;;;;;;;;;x
b_beni_saf;Beni Saf;Beni Saf;Beni Saf;;Beni Saf;;;;;;;;;x
b_beni_saf_adj;Beni Safian;;Beni Safer;;;;;;;;;;;x
b_benoud;Benoud;Benoud;Benoud;;Benoud;;;;;;;;;x
b_benoud_adj;Benoudian;;benouder;;;;;;;;;;;x
b_berrouaghia;Berrouaghia;Berrouaghia;Berrouaghia;;Berrouaghia;;;;;;;;;x
b_berrouaghia_adj;Berrouaghian;;berrouagher;;;;;;;;;;;x
b_bilda;Bilda;Bilda;Bilda;;Bilda;;;;;;;;;x
b_bilda_adj;Bildan;;bilder;;;;;;;;;;;x
b_birkhadem;Birkhadem;Birkhadem;Birkhadem;;Birkhadem;;;;;;;;;x
b_birkhadem_adj;Birkhademian;;birkhademer;;;;;;;;;;;x
b_biskra;Biskra;Biskra;Biskra;;Biskra;;;;;;;;;x
b_biskra_adj;Biskran;;biskrer;;;;;;;;;;;x
b_bordj_bou_arreridj;Bordj Bou ArreridJ;Bordj Bou ArreridJ;Bordj Bou ArreridJ;;Bordj Bou ArreridJ;;;;;;;;;x
b_bordj_bou_arreridj_adj;Bordj Bou ArreridJian;;Bordj Bou ArreridJer;;;;;;;;;;;x
b_bou_ismail;Bou Ismaïl;Bou Ismaïl;Bou Ismaïl;;Bou Ismaïl;;;;;;;;;x
b_bou_ismail_adj;Bou Ismaïlian;;Bou Ismaïler;;;;;;;;;;;x
b_bou_noura;Bou Noura;Bou Noura;Bou Noura;;Bou Noura;;;;;;;;;x
b_bou_noura_adj;Bou Nouran;;Bou Nourer;;;;;;;;;;;x
b_boufarik;Boufarik;Boufarik;Boufarik;;Boufarik;;;;;;;;;x
b_boufarik_adj;Boufarikian;;boufariker;;;;;;;;;;;x
b_bouria;Bourïa;Bourïa;Bourïa;;Bourïa;;;;;;;;;x
b_bouria_adj;Bourïan;;bourïer;;;;;;;;;;;x
b_chenachane;Chenachane;Chenachane;Chenachane;;Chenachane;;;;;;;;;x
b_chenachane_adj;Chenachanean;;chenachaner;;;;;;;;;;;x
b_constantine;Constantine;Constantine;Constantine;;Constantine;;;;;;;;;x
b_constantine_adj;Constantinean;;constantiner;;;;;;;;;;;x
b_damn;damn;damn;damn;;damn;;;;;;;;;x
b_damn_adj;damnian;;damner;;;;;;;;;;;x
b_djamaa;Djamâa;Djamâa;Djamâa;;Djamâa;;;;;;;;;x
b_djamaa_adj;Djamâan;;djamâer;;;;;;;;;;;x
b_donaustadt;Donaustadt;Donaustadt;Donaustadt;;Donaustadt;;;;;;;;;x
b_donaustadt_adj;Donaustadtian;;donaustadter;;;;;;;;;;;x
b_dont;dont;dont;dont;;dont;;;;;;;;;x
b_dont_adj;dontian;;donter;;;;;;;;;;;x
b_e;e;e;e;;e;;;;;;;;;x
b_e_adj;ean;;er;;;;;;;;;;;x
b_eerfwfw;eerfwfw;eerfwfw;eerfwfw;;eerfwfw;;;;;;;;;x
b_eerfwfw_adj;eerfwfwian;;eerfwfwer;;;;;;;;;;;x
b_efasw;efasw;efasw;efasw;;efasw;;;;;;;;;x
b_efasw_adj;efaswian;;efaswer;;;;;;;;;;;x
b_el_eulma;El Eulma;El Eulma;El Eulma;;El Eulma;;;;;;;;;x
b_el_eulma_adj;El Eulman;;El Eulmer;;;;;;;;;;;x
b_el_kala;El Kala;El Kala;El Kala;;El Kala;;;;;;;;;x
b_el_kala_adj;El Kalan;;El Kaler;;;;;;;;;;;x
b_el_kantara;El Kantara;El Kantara;El Kantara;;El Kantara;;;;;;;;;x
b_el_kantara_adj;El Kantaran;;El Kantarer;;;;;;;;;;;x
b_el_khroub;El Khroub;El Khroub;El Khroub;;El Khroub;;;;;;;;;x
b_el_khroub_adj;El Khroubian;;El Khrouber;;;;;;;;;;;x
b_el_kseur;El Kseur;El Kseur;El Kseur;;El Kseur;;;;;;;;;x
b_el_kseur_adj;El Kseurian;;El Kseurer;;;;;;;;;;;x
b_el_oued;El Oued;El Oued;El Oued;;El Oued;;;;;;;;;x
b_el_oued_adj;El Ouedian;;El Oueder;;;;;;;;;;;x
b_el_tarf;El Tarf;El Tarf;El Tarf;;El Tarf;;;;;;;;;x
b_el_tarf_adj;El Tarfian;;El Tarfer;;;;;;;;;;;x
b_ergre;ergre;ergre;ergre;;ergre;;;;;;;;;x
b_ergre_adj;ergrean;;ergrer;;;;;;;;;;;x
b_ertq;ertq;ertq;ertq;;ertq;;;;;;;;;x
b_ertq_adj;ertqian;;ertqer;;;;;;;;;;;x
b_etete;etete;etete;etete;;etete;;;;;;;;;x
b_etete_adj;etetean;;eteter;;;;;;;;;;;x
b_etetet;etetet;etetet;etetet;;etetet;;;;;;;;;x
b_etetet_adj;etetetian;;eteteter;;;;;;;;;;;x
b_etetete;etetete;etetete;etetete;;etetete;;;;;;;;;x
b_etetete_adj;etetetean;;eteteter;;;;;;;;;;;x
b_etetetete;etetetete;etetetete;etetetete;;etetetete;;;;;;;;;x
b_etetetete_adj;etetetetean;;eteteteter;;;;;;;;;;;x
b_etetetetete;etetetetete;etetetetete;etetetetete;;etetetetete;;;;;;;;;x
b_etetetetete_adj;etetetetetean;;eteteteteter;;;;;;;;;;;x
b_ewew;ewew;ewew;ewew;;ewew;;;;;;;;;x
b_ewew_adj;ewewian;;ewewer;;;;;;;;;;;x
b_ewewew;ewewew;ewewew;ewewew;;ewewew;;;;;;;;;x
b_ewewew_adj;ewewewian;;ewewewer;;;;;;;;;;;x
b_ewfwtw;ewfwtw;ewfwtw;ewfwtw;;ewfwtw;;;;;;;;;x
b_ewfwtw_adj;ewfwtwian;;ewfwtwer;;;;;;;;;;;x
b_favoriten;Favoriten;Favoriten;Favoriten;;Favoriten;;;;;;;;;x
b_favoriten_adj;Favoritenian;;favoritener;;;;;;;;;;;x
b_fe;Fe;Fe;Fe;;Fe;;;;;;;;;x
b_fe_adj;Fean;;fer;;;;;;;;;;;x
b_feels;feels;feels;feels;;feels;;;;;;;;;x
b_feels_adj;feelsian;;feelser;;;;;;;;;;;x
b_fegh;Fegh;Fegh;Fegh;;Fegh;;;;;;;;;x
b_fegh_adj;Feghian;;fegher;;;;;;;;;;;x
b_feqq;Feqq;Feqq;Feqq;;Feqq;;;;;;;;;x
b_feqq_adj;Feqqian;;feqqer;;;;;;;;;;;x
b_fer;Fer;Fer;Fer;;Fer;;;;;;;;;x
b_fer_adj;Ferian;;ferer;;;;;;;;;;;x
b_fess;Fess;Fess;Fess;;Fess;;;;;;;;;x
b_fess_adj;Fessian;;fesser;;;;;;;;;;;x
b_fez;Fez;Fez;Fez;;Fez;;;;;;;;;x
b_fez_adj;Fezian;;fezer;;;;;;;;;;;x
b_fff;fff;fff;fff;;fff;;;;;;;;;x
b_fff_adj;fffian;;fffer;;;;;;;;;;;x
b_floridsdorf;Floridsdorf;Floridsdorf;Floridsdorf;;Floridsdorf;;;;;;;;;x
b_floridsdorf_adj;Floridsdorfian;;floridsdorfer;;;;;;;;;;;x
b_gerg;gerg;gerg;gerg;;gerg;;;;;;;;;x
b_gerg_adj;gergian;;gerger;;;;;;;;;;;x
b_ghardaia;Ghardaïa;Ghardaïa;Ghardaïa;;Ghardaïa;;;;;;;;;x
b_ghardaia_adj;Ghardaïan;;ghardaïer;;;;;;;;;;;x
b_ghazaouet;Ghazaouet;Ghazaouet;Ghazaouet;;Ghazaouet;;;;;;;;;x
b_ghazaouet_adj;Ghazaouetian;;ghazaoueter;;;;;;;;;;;x
b_ghozlane_msila;Ghozlane M'sila;Ghozlane M'sila;Ghozlane M'sila;;Ghozlane M'sila;;;;;;;;;x
b_ghozlane_msila_adj;Ghozlane Msilan;;Ghozlane M'siler;;;;;;;;;;;x
b_guelma;Guelma;Guelma;Guelma;;Guelma;;;;;;;;;x
b_guelma_adj;Guelman;;guelmer;;;;;;;;;;;x
b_hamman_bouhadjar;Hamman Bouhadjar;Hamman Bouhadjar;Hamman Bouhadjar;;Hamman Bouhadjar;;;;;;;;;x
b_hamman_bouhadjar_adj;Hamman Bouhadjarian;;Hamman Bouhadjarer;;;;;;;;;;;x
b_hassi_messaoud;Hassi Messaoud;Hassi Messaoud;Hassi Messaoud;;Hassi Messaoud;;;;;;;;;x
b_hassi_messaoud_adj;Hassi Messaoudian;;Hassi Messaouder;;;;;;;;;;;x
b_hello;hello;hello;hello;;hello;;;;;;;;;x
b_hello_adj;hellian;;heller;;;;;;;;;;;x
b_hhh;Hhh;Hhh;Hhh;;Hhh;;;;;;;;;x
b_hhh_adj;Hhhian;;hhher;;;;;;;;;;;x
b_hhhhhhh;hhhhhhh;hhhhhhh;hhhhhhh;;hhhhhhh;;;;;;;;;x
b_hhhhhhh_adj;hhhhhhhian;;hhhhhhher;;;;;;;;;;;x
b_how;how;how;how;;how;;;;;;;;;x
b_how_adj;howian;;hower;;;;;;;;;;;x
b_htththtdr;htththtdr;htththtdr;htththtdr;;htththtdr;;;;;;;;;x
b_htththtdr_adj;htththtdrian;;htththtdrer;;;;;;;;;;;x
b_hwhhhhhh;hwhhhhhh;hwhhhhhh;hwhhhhhh;;hwhhhhhh;;;;;;;;;x
b_hwhhhhhh_adj;hwhhhhhhian;;hwhhhhhher;;;;;;;;;;;x
b_hyhhhhw;hyhhhhw;hyhhhhw;hyhhhhw;;hyhhhhw;;;;;;;;;x
b_hyhhhhw_adj;hyhhhhwian;;hyhhhhwer;;;;;;;;;;;x
b_i;i;i;i;;i;;;;;;;;;x
b_i_adj;ian;;er;;;;;;;;;;;x
b_iadiuwakf;iadiuwakf;iadiuwakf;iadiuwakf;;iadiuwakf;;;;;;;;;x
b_iadiuwakf_adj;iadiuwakfian;;iadiuwakfer;;;;;;;;;;;x
b_ijmuia;ijmuia;ijmuia;ijmuia;;ijmuia;;;;;;;;;x
b_ijmuia_adj;ijmuian;;ijmer;;;;;;;;;;;x
b_illizi;Illizi;Illizi;Illizi;;Illizi;;;;;;;;;x
b_illizi_adj;Illizian;;illizer;;;;;;;;;;;x
b_in_guezzam;In Guezzam;In Guezzam;In Guezzam;;In Guezzam;;;;;;;;;x
b_in_guezzam_adj;In Guezzamian;;In Guezzamer;;;;;;;;;;;x
b_in_salah;In Salah;In Salah;In Salah;;In Salah;;;;;;;;;x
b_in_salah_adj;In Salahian;;In Salaher;;;;;;;;;;;x
b_is;is;is;is;;is;;;;;;;;;x
b_is_adj;isian;;iser;;;;;;;;;;;x
b_itdoeskinda;itdoeskinda;itdoeskinda;itdoeskinda;;itdoeskinda;;;;;;;;;x
b_itdoeskinda_adj;itdoeskindan;;itdoeskinder;;;;;;;;;;;x
b_iyigd;iyigd;iyigd;iyigd;;iyigd;;;;;;;;;x
b_iyigd_adj;iyigdian;;iyigder;;;;;;;;;;;x
b_jilel;Jilel;Jilel;Jilel;;Jilel;;;;;;;;;x
b_jilel_adj;Jilelian;;jileler;;;;;;;;;;;x
b_jup;jup;jup;jup;;jup;;;;;;;;;x
b_jup_adj;jupian;;juper;;;;;;;;;;;x
b_kakawa;kakawa;kakawa;kakawa;;kakawa;;;;;;;;;x
b_kakawa_adj;kakawan;;kakawer;;;;;;;;;;;x
b_kdwidk;kdwidk;kdwidk;kdwidk;;kdwidk;;;;;;;;;x
b_kdwidk_adj;kdwidkian;;kdwidker;;;;;;;;;;;x
b_kherrata;Kherrata;Kherrata;Kherrata;;Kherrata;;;;;;;;;x
b_kherrata_adj;Kherratan;;kherrater;;;;;;;;;;;x
b_kikikdw;kikikdw;kikikdw;kikikdw;;kikikdw;;;;;;;;;x
b_kikikdw_adj;kikikdwian;;kikikdwer;;;;;;;;;;;x
b_kkl;kkl;kkl;kkl;;kkl;;;;;;;;;x
b_kkl_adj;kklian;;kkler;;;;;;;;;;;x
b_kno;kno;kno;kno;;kno;;;;;;;;;x
b_kno_adj;knian;;kner;;;;;;;;;;;x
b_ksar_cellala;Ksar Cellala;Ksar Cellala;Ksar Cellala;;Ksar Cellala;;;;;;;;;x
b_ksar_cellala_adj;Ksar Cellalan;;Ksar Cellaler;;;;;;;;;;;x
b_laghouat;Laghouat;Laghouat;Laghouat;;Laghouat;;;;;;;;;x
b_laghouat_adj;Laghouatian;;laghouater;;;;;;;;;;;x
b_lawd;lawd;lawd;lawd;;lawd;;;;;;;;;x
b_lawd_adj;lawdian;;lawder;;;;;;;;;;;x
b_lkw;lkw;lkw;lkw;;lkw;;;;;;;;;x
b_lkw_adj;lkwian;;lkwer;;;;;;;;;;;x
b_lol;lol;lol;lol;;lol;;;;;;;;;x
b_lol_adj;lolian;;loler;;;;;;;;;;;x
b_maghinia;Maghinia;Maghinia;Maghinia;;Maghinia;;;;;;;;;x
b_maghinia_adj;Maghinian;;maghiner;;;;;;;;;;;x
b_man;man;man;man;;man;;;;;;;;;x
b_man_adj;manian;;maner;;;;;;;;;;;x
b_mascara;Mascara;Mascara;Mascara;;Mascara;;;;;;;;;x
b_mascara_adj;Mascaran;;mascarer;;;;;;;;;;;x
b_mecheria;Mecheria;Mecheria;Mecheria;;Mecheria;;;;;;;;;x
b_mecheria_adj;Mecherian;;mecherer;;;;;;;;;;;x
b_medea;Médéa;Médéa;Médéa;;Médéa;;;;;;;;;x
b_medea_adj;Médéan;;médéer;;;;;;;;;;;x
b_melk;Melk;Melk;Melk;;Melk;;;;;;;;;x
b_melk_adj;Melkian;;melker;;;;;;;;;;;x
b_messaad;Messaad;Messaad;Messaad;;Messaad;;;;;;;;;x
b_messaad_adj;Messaadian;;messaader;;;;;;;;;;;x
b_mohammadia;Mohammadia;Mohammadia;Mohammadia;;Mohammadia;;;;;;;;;x
b_mohammadia_adj;Mohammadian;;mohammader;;;;;;;;;;;x
b_mostaganem;Mostaganem;Mostaganem;Mostaganem;;Mostaganem;;;;;;;;;x
b_mostaganem_adj;Mostaganemian;;mostaganemer;;;;;;;;;;;x
b_my;my;my;my;;my;;;;;;;;;x
b_my_adj;mian;;mer;;;;;;;;;;;x
b_naama;Naama;Naama;Naama;;Naama;;;;;;;;;x
b_naama_adj;Naaman;;naamer;;;;;;;;;;;x
b_name;name;name;name;;name;;;;;;;;;x
b_name_adj;namean;;namer;;;;;;;;;;;x
b_name_2;name;name;name;;name;;;;;;;;;x
b_name_2_adj;namean;;namer;;;;;;;;;;;x
b_nearly;nearly;nearly;nearly;;nearly;;;;;;;;;x
b_nearly_adj;nearlian;;nearler;;;;;;;;;;;x
b_nedroma;Nedroma;Nedroma;Nedroma;;Nedroma;;;;;;;;;x
b_nedroma_adj;Nedroman;;nedromer;;;;;;;;;;;x
b_negrine;Négrine;Négrine;Négrine;;Négrine;;;;;;;;;x
b_negrine_adj;Négrinean;;négriner;;;;;;;;;;;x
b_nub;nub;nub;nub;;nub;;;;;;;;;x
b_nub_adj;nubian;;nuber;;;;;;;;;;;x
b_oakdioakai;oakdioakai;oakdioakai;oakdioakai;;oakdioakai;;;;;;;;;x
b_oakdioakai_adj;oakdioakian;;oakdioaker;;;;;;;;;;;x
b_ottakring;Ottakring;Ottakring;Ottakring;;Ottakring;;;;;;;;;x
b_ottakring_adj;Ottakringian;;ottakringer;;;;;;;;;;;x
b_ouargla;Ouargla;Ouargla;Ouargla;;Ouargla;;;;;;;;;x
b_ouargla_adj;Ouarglan;;ouargler;;;;;;;;;;;x
b_ouarhran;Ouarhran;Ouarhran;Ouarhran;;Ouarhran;;;;;;;;;x
b_ouarhran_adj;Ouarhranian;;ouarhraner;;;;;;;;;;;x
b_ouenza;Ouenza;Ouenza;Ouenza;;Ouenza;;;;;;;;;x
b_ouenza_adj;Ouenzan;;ouenzer;;;;;;;;;;;x
b_outds;outds;outds;outds;;outds;;;;;;;;;x
b_outds_adj;outdsian;;outdser;;;;;;;;;;;x
b_provinces;provinces;provinces;provinces;;provinces;;;;;;;;;x
b_provinces_adj;provincesian;;provinceser;;;;;;;;;;;x
b_q;q;q;q;;q;;;;;;;;;x
b_q_adj;qian;;qer;;;;;;;;;;;x
b_q_2;q;q;q;;q;;;;;;;;;x
b_q_2_adj;qian;;qer;;;;;;;;;;;x
b_qqwqwq;qqwqwq;qqwqwq;qqwqwq;;qqwqwq;;;;;;;;;x
b_qqwqwq_adj;qqwqwqian;;qqwqwqer;;;;;;;;;;;x
b_qwd;qwd;qwd;qwd;;qwd;;;;;;;;;x
b_qwd_adj;qwdian;;qwder;;;;;;;;;;;x
b_qwedasd;qwedasd;qwedasd;qwedasd;;qwedasd;;;;;;;;;x
b_qwedasd_adj;qwedasdian;;qwedasder;;;;;;;;;;;x
b_qweqtr;qweqtr;qweqtr;qweqtr;;qweqtr;;;;;;;;;x
b_qweqtr_adj;qweqtrian;;qweqtrer;;;;;;;;;;;x
b_qwerty;qwerty;qwerty;qwerty;;qwerty;;;;;;;;;x
b_qwerty_adj;qwertian;;qwerter;;;;;;;;;;;x
b_ras_el_oued;Râs el Oued;Râs el Oued;Râs el Oued;;Râs el Oued;;;;;;;;;x
b_ras_el_oued_adj;Râs el Ouedian;;Râs el Oueder;;;;;;;;;;;x
b_remchi;Remchi;Remchi;Remchi;;Remchi;;;;;;;;;x
b_remchi_adj;Remchian;;remcher;;;;;;;;;;;x
b_rgrgrgrgrg;rgrgrgrgrg;rgrgrgrgrg;rgrgrgrgrg;;rgrgrgrgrg;;;;;;;;;x
b_rgrgrgrgrg_adj;rgrgrgrgrgian;;rgrgrgrgrger;;;;;;;;;;;x
b_rouissat;Rouissat;Rouissat;Rouissat;;Rouissat;;;;;;;;;x
b_rouissat_adj;Rouissatian;;rouissater;;;;;;;;;;;x
b_saida;Saïda;Saïda;Saïda;;Saïda;;;;;;;;;x
b_saida_adj;Saïdan;;saïder;;;;;;;;;;;x
b_sankt_poelten;Sankt Pölten;Sankt Pölten;Sankt Pölten;;Sankt Pölten;;;;;;;;;x
b_sankt_poelten_adj;Sankt Pöltenian;;Sankt Pöltener;;;;;;;;;;;x
b_schoenbrunn;Schönbrunn;Schönbrunn;Schönbrunn;;Schönbrunn;;;;;;;;;x
b_schoenbrunn_adj;Schönbrunnian;;schönbrunner;;;;;;;;;;;x
b_sdwdw;sdwdw;sdwdw;sdwdw;;sdwdw;;;;;;;;;x
b_sdwdw_adj;sdwdwian;;sdwdwer;;;;;;;;;;;x
b_sedrata;Sedrata;Sedrata;Sedrata;;Sedrata;;;;;;;;;x
b_sedrata_adj;Sedratan;;sedrater;;;;;;;;;;;x
b_setif;Setif;Setif;Setif;;Setif;;;;;;;;;x
b_setif_adj;Setifian;;setifer;;;;;;;;;;;x
b_sfa;sfa;sfa;sfa;;sfa;;;;;;;;;x
b_sfa_adj;sfan;;sfer;;;;;;;;;;;x
b_shutfuup;shutfuup;shutfuup;shutfuup;;shutfuup;;;;;;;;;x
b_shutfuup_adj;shutfuupian;;shutfuuper;;;;;;;;;;;x
b_sig;Sig;Sig;Sig;;Sig;;;;;;;;;x
b_sig_adj;Sigian;;siger;;;;;;;;;;;x
b_skikda;Skikda;Skikda;Skikda;;Skikda;;;;;;;;;x
b_skikda_adj;Skikdan;;skikder;;;;;;;;;;;x
b_souk_ahras;Souk-Ahras;Souk-Ahras;Souk-Ahras;;Souk-Ahras;;;;;;;;;x
b_souk_ahras_adj;Souk-Ahrasian;;souk-ahraser;;;;;;;;;;;x
b_stephansdom;Stephansdom;Stephansdom;Stephansdom;;Stephansdom;;;;;;;;;x
b_stephansdom_adj;Stephansdomian;;stephansdomer;;;;;;;;;;;x
b_tamanrasset;Tamanrasset;Tamanrasset;Tamanrasset;;Tamanrasset;;;;;;;;;x
b_tamanrasset_adj;Tamanrassetian;;tamanrasseter;;;;;;;;;;;x
b_telagh;Télagh;Télagh;Télagh;;Télagh;;;;;;;;;x
b_telagh_adj;Télaghian;;télagher;;;;;;;;;;;x
b_tenes;Ténès;Ténès;Ténès;;Ténès;;;;;;;;;x
b_tenes_adj;Ténèsian;;ténèser;;;;;;;;;;;x
b_tertew;tertew;tertew;tertew;;tertew;;;;;;;;;x
b_tertew_adj;tertewian;;tertewer;;;;;;;;;;;x
b_tessas;Tessas;Tessas;Tessas;;Tessas;;;;;;;;;x
b_tessas_adj;Tessasian;;tessaser;;;;;;;;;;;x
b_testss;Testss;Testss;Testss;;Testss;;;;;;;;;x
b_testss_adj;Testssian;;testsser;;;;;;;;;;;x
b_teststs;Teststs;Teststs;Teststs;;Teststs;;;;;;;;;x
b_teststs_adj;Teststsian;;teststser;;;;;;;;;;;x
b_tfhffht;tfhffht;tfhffht;tfhffht;;tfhffht;;;;;;;;;x
b_tfhffht_adj;tfhffhtian;;tfhffhter;;;;;;;;;;;x
b_these;these;these;these;;these;;;;;;;;;x
b_these_adj;thesean;;theser;;;;;;;;;;;x
b_timimoun;Timimoun;Timimoun;Timimoun;;Timimoun;;;;;;;;;x
b_timimoun_adj;Timimounian;;timimouner;;;;;;;;;;;x
b_tin_zawatene;Tin Zawatene;Tin Zawatene;Tin Zawatene;;Tin Zawatene;;;;;;;;;x
b_tin_zawatene_adj;Tin Zawatenean;;Tin Zawatener;;;;;;;;;;;x
b_tindouf;Tindouf;Tindouf;Tindouf;;Tindouf;;;;;;;;;x
b_tindouf_adj;Tindoufian;;tindoufer;;;;;;;;;;;x
b_tlemcen;Tlemcen;Tlemcen;Tlemcen;;Tlemcen;;;;;;;;;x
b_tlemcen_adj;Tlemcenian;;tlemcener;;;;;;;;;;;x
b_to;to;to;to;;to;;;;;;;;;x
b_to_adj;tian;;ter;;;;;;;;;;;x
b_tolga;Tolga;Tolga;Tolga;;Tolga;;;;;;;;;x
b_tolga_adj;Tolgan;;tolger;;;;;;;;;;;x
b_touggout;Touggout;Touggout;Touggout;;Touggout;;;;;;;;;x
b_touggout_adj;Touggoutian;;touggouter;;;;;;;;;;;x
b_trer;trer;trer;trer;;trer;;;;;;;;;x
b_trer_adj;trerian;;trerer;;;;;;;;;;;x
b_ttt;ttt;ttt;ttt;;ttt;;;;;;;;;x
b_ttt_adj;tttian;;ttter;;;;;;;;;;;x
b_tututut;tututut;tututut;tututut;;tututut;;;;;;;;;x
b_tututut_adj;tutututian;;tutututer;;;;;;;;;;;x
b_tutututut;tutututut;tutututut;tutututut;;tutututut;;;;;;;;;x
b_tutututut_adj;tututututian;;tututututer;;;;;;;;;;;x
b_tyjj;tyjj;tyjj;tyjj;;tyjj;;;;;;;;;x
b_tyjj_adj;tyjjian;;tyjjer;;;;;;;;;;;x
b_uawjdwauihdua;uawjdwauihdua;uawjdwauihdua;uawjdwauihdua;;uawjdwauihdua;;;;;;;;;x
b_uawjdwauihdua_adj;uawjdwauihduan;;uawjdwauihder;;;;;;;;;;;x
b_uiaduiaw;uiaduiaw;uiaduiaw;uiaduiaw;;uiaduiaw;;;;;;;;;x
b_uiaduiaw_adj;uiaduiawian;;uiaduiawer;;;;;;;;;;;x
b_uiahduywa_n;uiahduywa n;uiahduywa n;uiahduywa n;;uiahduywa n;;;;;;;;;x
b_uiahduywa_n_adj;uiahduywa nian;;uiahduywa ner;;;;;;;;;;;x
b_uiawdhuia;uiawdhuia;uiawdhuia;uiawdhuia;;uiawdhuia;;;;;;;;;x
b_uiawdhuia_adj;uiawdhuian;;uiawdher;;;;;;;;;;;x
b_uihdiuadnaiaq;uihdiuadnaiaq;uihdiuadnaiaq;uihdiuadnaiaq;;uihdiuadnaiaq;;;;;;;;;x
b_uihdiuadnaiaq_adj;uihdiuadnaiaqian;;uihdiuadnaiaqer;;;;;;;;;;;x
b_uiwdhaiuhd;uiwdhaiuhd;uiwdhaiuhd;uiwdhaiuhd;;uiwdhaiuhd;;;;;;;;;x
b_uiwdhaiuhd_adj;uiwdhaiuhdian;;uiwdhaiuhder;;;;;;;;;;;x
b_uiwjduiahdai;uiwjduiahdai;uiwjduiahdai;uiwjduiahdai;;uiwjduiahdai;;;;;;;;;x
b_uiwjduiahdai_adj;uiwjduiahdian;;uiwjduiahder;;;;;;;;;;;x
b_ujyut;ujyut;ujyut;ujyut;;ujyut;;;;;;;;;x
b_ujyut_adj;ujyutian;;ujyuter;;;;;;;;;;;x
b_utututut;utututut;utututut;utututut;;utututut;;;;;;;;;x
b_utututut_adj;ututututian;;ututututer;;;;;;;;;;;x
b_utuyt;utuyt;utuyt;utuyt;;utuyt;;;;;;;;;x
b_utuyt_adj;utuytian;;utuyter;;;;;;;;;;;x
